date,portfolio_value,cash,position_value,sip_value,num_positions,num_sip_positions,total_trades,current_position_size,total_self_dividend
2022-12-21,1214490.3555260168,94070.8385426135,423909.257956868,696510.2590265353,35,30,273,14051.077676395778,85561.13629071378
2022-12-22,1207284.9658485954,94070.8385426135,421786.35038793023,691427.7769180518,35,30,273,14051.077676395778,85561.13629071378
2022-12-23,1184978.587747035,75327.96032231419,427832.556680122,681818.070744599,36,30,273,14051.077676395778,85561.13629071378
2022-12-26,1196099.324637993,61276.88264591841,445742.45278044295,689079.9892116316,37,30,273,14051.077676395778,85561.13629071378
2022-12-27,1206507.8886452378,61276.88264591841,449332.49595345644,695898.510045863,37,30,273,14051.077676395778,85561.13629071378
2022-12-28,1205537.6558555108,49995.24619640653,448892.86591048574,706649.5437486186,37,30,273,14051.077676395778,85561.13629071378
2022-12-29,1205702.056001627,64740.68015228016,434673.5148183759,706287.8610309708,36,30,274,14060.460869361696,85908.31443045271
2022-12-30,1205184.9024739964,64740.68015228016,433436.8365123318,707007.3858093845,36,30,274,14060.460869361696,85908.31443045271
2023-01-02,1208950.670268192,59437.75459022965,435030.57411714765,714482.3415608148,36,30,274,14060.460869361696,85908.31443045271
2023-01-03,1211502.4663962277,59437.75459022965,435971.8464416644,716092.8653643337,36,30,274,14060.460869361696,85908.31443045271
2023-01-04,1200045.0151823815,59437.75459022965,432167.2217579063,708440.0388342454,36,30,274,14060.460869361696,85908.31443045271
2023-01-05,1202210.4960524342,59437.75459022965,433416.6654219055,709356.076040299,36,30,274,14060.460869361696,85908.31443045271
2023-01-06,1191580.8398872656,53297.32804476024,430143.180893674,708140.3309488314,36,30,274,14060.460869361696,85908.31443045271
2023-01-09,1205394.3349171765,50319.583242584136,435476.0793400855,719598.672334507,36,30,274,14060.460869361696,85908.31443045271
2023-01-10,1200071.96718967,50319.583242584136,433281.4277349432,716470.9562121426,36,30,274,14060.460869361696,85908.31443045271
2023-01-11,1195114.5801299622,48820.525893014725,431998.7453449402,714295.3088920072,36,30,274,14060.460869361696,85908.31443045271
2023-01-12,1194469.662419439,48820.525893014725,431757.7754565142,713891.3610699101,36,30,274,14060.460869361696,85908.31443045271
2023-01-13,1200892.9707408445,48820.525893014725,433808.18087935675,718264.2639684731,36,30,274,14060.460869361696,85908.31443045271
2023-01-16,1198636.5808603496,43280.82176196465,432943.55284533685,722412.2062530481,36,30,274,14060.460869361696,85908.31443045271
2023-01-17,1205917.0761070782,43280.82176196465,435993.85338132514,726642.4009637885,36,30,274,14060.460869361696,85908.31443045271
2023-01-18,1212733.947221445,23405.444679069093,451907.3339160222,737421.1686263536,37,30,274,14060.460869361696,85908.31443045271
2023-01-19,1209965.6365731126,37954.81899720785,435581.535929352,736429.2816465527,36,30,275,14069.610318064524,86246.84403245735
2023-01-20,1200627.0610404625,37954.81899720785,432702.2818187645,729969.9602244901,36,30,275,14069.610318064524,86246.84403245735
2023-01-23,1206503.6755823796,46693.972341588975,421262.99003228225,738546.7132085084,35,30,276,14078.376348821936,86562.42113972413
2023-01-24,1204813.590230113,32615.59599276704,435097.29213957797,737100.7020977678,36,30,276,14078.376348821936,86562.42113972413
2023-01-25,1195692.9894124796,32615.59599276704,430990.8896254547,732086.5037942578,36,30,276,14078.376348821936,86562.42113972413
2023-01-27,1210032.3653031408,30987.893271414112,427562.09006432927,751482.3819673975,36,31,277,14078.376348821936,86562.42113972413
2023-01-30,1210746.3521321577,15972.778410832458,442301.2729241445,752472.3007971806,37,31,277,14078.376348821936,86562.42113972413
2023-01-31,1212160.1040758826,15972.778410832458,443374.1799775643,752813.1456874857,37,31,277,14078.376348821936,86562.42113972413
2023-02-01,1201957.7965231505,10316.324477978576,439297.61086484,752343.861180332,37,31,277,14078.376348821936,86562.42113972413
2023-02-02,1197856.9264985244,25482.437849014386,421969.2375547196,750405.2510947903,36,31,278,14094.145027697352,87145.8622581145
2023-02-03,1205373.5437786924,25482.437849014386,424633.28964862827,755257.8162810497,36,31,278,14094.145027697352,87145.8622581145
2023-02-06,1204247.260620431,18932.649533847016,423952.41215241706,761362.198934167,36,31,278,14094.145027697352,87145.8622581145
2023-02-07,1199063.139355118,18932.649533847016,421793.88481135,758336.6050099208,36,31,278,14094.145027697352,87145.8622581145
2023-02-08,1209917.0261834776,1662.243383828487,440139.8404633414,768114.9423363076,37,31,278,14094.145027697352,87145.8622581145
2023-02-09,1211397.769250961,1662.243383828487,440652.4500311567,769083.0758359758,37,31,278,14094.145027697352,87145.8622581145
2023-02-10,1208333.0792922832,63.248877621117344,439940.7257650216,768329.1046496404,37,31,278,14094.145027697352,87145.8622581145
2023-02-13,1201894.6482752287,63.248877621117344,437442.3980811852,764389.0013164222,37,31,278,14094.145027697352,87145.8622581145
2023-02-14,1206035.4133693525,63.248877621117344,438859.2293272598,767112.9351644715,37,31,278,14094.145027697352,87145.8622581145
2023-02-15,1215780.7516296622,63.248877621117344,442376.7262842994,773340.7764677418,37,31,278,14094.145027697352,87145.8622581145
2023-02-16,1221539.7250556485,15076.06894799244,429604.1934882846,776859.4626193715,36,31,279,14106.559555301053,87605.19977945149
2023-02-17,1214506.569006342,2964.473913769585,426472.05204589816,785070.0430466743,36,31,279,14106.559555301053,87605.19977945149
2023-02-20,1212933.3815888637,2964.473913769585,425439.82049062115,784529.0871844728,36,31,279,14106.559555301053,87605.19977945149
2023-02-21,1207051.4110809062,2964.473913769585,424010.4428091647,780076.4943579718,36,31,279,14106.559555301053,87605.19977945149
2023-02-22,1191771.8107350369,813.8068308516531,418697.62214988866,772260.3817542966,36,31,279,14106.559555301053,87605.19977945149
2023-02-23,1189895.6398759102,813.8068308516531,418526.20629882923,770555.6267462292,36,31,279,14106.559555301053,87605.19977945149
2023-02-24,1187716.2067991518,813.8068308516531,418096.608738629,768805.7912296712,36,31,279,14106.559555301053,87605.19977945149
2023-02-27,1175868.6007181571,813.8068308516531,414915.7890599505,760139.004827355,36,31,279,14106.559555301053,87605.19977945149
2023-02-28,1168706.569661343,813.8068308516531,412785.3664733392,755107.396357152,36,31,279,14106.559555301053,87605.19977945149
2023-03-01,1180211.9564361654,813.8068308516531,416811.6742238995,762586.4753814143,36,31,279,14106.559555301053,87605.19977945149
2023-03-02,1198189.0909907261,11898.771939346876,414173.0458763081,772117.2731750712,36,32,280,14106.559555301053,87605.19977945149
2023-03-03,1208704.4499532878,501.1272365967127,418527.1092933093,789676.2134233819,36,32,280,14106.559555301053,87605.19977945149
2023-03-06,1214212.845453507,501.1272365967127,421340.2725194694,792371.4456974409,36,32,280,14106.559555301053,87605.19977945149
2023-03-08,1217398.744562501,1125.5414995065312,421343.75968813035,794929.4433748643,36,32,281,14116.865790286347,87976.22423892203
2023-03-09,1210397.5659712893,126.3537536294981,417590.163269439,792681.0489482207,36,32,281,14116.865790286347,87976.22423892203
2023-03-10,1204586.5420830743,126.3537536294981,415324.7686643244,789135.4196651203,36,32,281,14116.865790286347,87976.22423892203
2023-03-13,1190010.179028971,126.3537536294981,409953.0018850633,779930.8233902782,36,32,281,14116.865790286347,87976.22423892203
2023-03-14,1181890.436161051,126.3537536294981,406426.9724416356,775337.109965786,36,32,281,14116.865790286347,87976.22423892203
2023-03-15,1182015.122928604,126.3537536294981,406435.923142206,775452.8460327686,36,32,281,14116.865790286347,87976.22423892203
2023-03-16,1182694.8185537066,126.3537536294981,407197.54765269486,775370.9171473824,36,32,281,14116.865790286347,87976.22423892203
2023-03-17,1193291.455351532,126.3537536294981,409887.91494092,783277.1866569825,36,32,281,14116.865790286347,87976.22423892203
2023-03-20,1182565.9215246392,126.3537536294981,406579.71461498784,775859.853156022,36,32,281,14116.865790286347,87976.22423892203
2023-03-21,1187162.8151222407,126.3537536294981,407964.2796314344,779072.1817371767,36,32,281,14116.865790286347,87976.22423892203
2023-03-22,1191018.8086092072,126.3537536294981,409729.7701160552,781162.6847395224,36,32,281,14116.865790286347,87976.22423892203
2023-03-23,1188728.039077285,126.3537536294981,408819.38047990267,779782.3048437528,36,32,281,14116.865790286347,87976.22423892203
2023-03-24,1177057.341948831,126.3537536294981,405567.08244038123,771363.9057548203,36,32,281,14116.865790286347,87976.22423892203
2023-03-27,1177253.9698322637,126.3537536294981,405361.995528702,771765.6205499321,36,32,281,14116.865790286347,87976.22423892203
2023-03-28,1171630.2940281774,126.3537536294981,403405.4271512467,768098.5131233011,36,32,281,14116.865790286347,87976.22423892203
2023-03-29,1186511.7285563818,6.9934686684464396,408135.51470758644,778369.220380127,36,32,282,14125.889988247885,88301.09536553739
2023-03-31,1199616.5607512533,6.9934686684464396,413273.7347720473,786335.8325105375,36,32,282,14125.889988247885,88301.09536553739
2023-04-03,1206882.9381167218,6.9934686684464396,415739.6150624589,791136.3295855946,36,32,282,14125.889988247885,88301.09536553739
2023-04-05,1214337.523031663,6.9934686684464396,417266.5883300973,797063.9412328971,36,32,282,14125.889988247885,88301.09536553739
2023-04-06,1215941.7758054128,6.9934686684464396,418002.668369532,797932.1139672123,36,32,282,14125.889988247885,88301.09536553739
2023-04-10,1222522.6089750102,6.9934686684464396,420358.8146835373,802156.8008228046,36,32,282,14125.889988247885,88301.09536553739
2023-04-11,1227906.2023641989,14848.904753000303,407803.7092531964,805253.5883580022,35,32,283,14135.834728471275,88659.10601357938
2023-04-12,1236801.4121119266,835.0801235763508,410769.59382401686,825196.7381643334,35,32,283,14135.834728471275,88659.10601357938
2023-04-13,1234222.5990443607,835.0801235763508,411176.91743830487,822210.6014824796,35,32,283,14135.834728471275,88659.10601357938
2023-04-17,1230183.1257758073,835.0801235763508,410678.44258521806,818669.6030670129,35,32,283,14135.834728471275,88659.10601357938
2023-04-18,1231130.4082523258,835.0801235763508,411176.4850225607,819118.8431061889,35,32,283,14135.834728471275,88659.10601357938
2023-04-19,1227253.1299673307,835.0801235763508,409714.3217256617,816703.7281180928,35,32,283,14135.834728471275,88659.10601357938
2023-04-20,1224994.3371158107,835.0801235763508,409192.4541826206,814966.8028096138,35,32,283,14135.834728471275,88659.10601357938
2023-04-21,1222709.154707172,835.0801235763508,408432.23910669493,813441.8354769007,35,32,283,14135.834728471275,88659.10601357938
2023-04-24,1232406.9908362902,835.0801235763508,411275.2693219068,820296.641390807,35,32,283,14135.834728471275,88659.10601357938
2023-04-25,1235804.4766918588,835.0801235763508,411974.2196391424,822995.1769291402,35,32,283,14135.834728471275,88659.10601357938
2023-04-26,1237373.6320201152,835.0801235763508,413084.282242731,823454.2696538077,35,32,283,14135.834728471275,88659.10601357938
2023-04-27,1245792.8664325671,13626.206214543032,402208.4705977737,829958.1896202505,34,32,284,14145.255322598081,88988.8268080176
2023-04-28,1255146.450377194,15316.695960545281,390144.8042118446,849684.9502048041,33,32,285,14158.396480379066,89435.62617257111
2023-05-02,1262667.1042146361,15275.992630590805,377968.83164500777,869422.2799390376,32,32,286,14169.24973626195,89793.78361670632
2023-05-03,1257434.1575121614,11226.559216670084,376519.55925159936,869688.0390438921,32,32,286,14169.24973626195,89793.78361670632
2023-05-04,1265957.1125474514,11226.559216670084,379207.85486783524,875522.698462946,32,32,286,14169.24973626195,89793.78361670632
2023-05-05,1261083.1628676308,11226.559216670084,377901.64058380807,871954.9630671528,32,32,286,14169.24973626195,89793.78361670632
2023-05-08,1273475.1729048514,26033.40487746623,367246.6264354464,880195.1415919387,31,32,287,14184.401615292309,90278.64374567778
2023-05-09,1274941.1251883134,26033.40487746623,367644.6777389298,881263.0425719174,31,32,287,14184.401615292309,90278.64374567778
2023-05-10,1277098.862242709,26033.40487746623,368137.8372321242,882927.6201331186,31,32,287,14184.401615292309,90278.64374567778
2023-05-11,1274308.431175235,26033.40487746623,368394.6778874091,879880.3484103597,31,32,287,14184.401615292309,90278.64374567778
2023-05-12,1271068.5659495965,15560.854894935608,368966.17962012126,886541.5314345397,31,32,287,14184.401615292309,90278.64374567778
2023-05-15,1275916.9423754879,15560.854894935608,370047.7910531863,890308.296427366,31,32,287,14184.401615292309,90278.64374567778
2023-05-16,1273573.8137959717,15560.854894935608,368694.7956963709,889318.1632046652,31,32,287,14184.401615292309,90278.64374567778
2023-05-17,1269195.2291672048,15560.854894935608,366630.4593950398,887003.9148772295,31,32,287,14184.401615292309,90278.64374567778
2023-05-18,1262263.1092067938,15560.854894935608,364692.86437852436,882009.3899333337,31,32,287,14184.401615292309,90278.64374567778
2023-05-19,1264435.9123157188,15560.854894935608,365818.9244681202,883056.1329526631,31,32,287,14184.401615292309,90278.64374567778
2023-05-22,1276224.1747834343,15560.854894935608,369328.9953614483,891334.3245270503,31,32,287,14184.401615292309,90278.64374567778
2023-05-23,1278612.8967848313,1376.4532796432995,384678.1899058703,892558.2535993177,32,32,287,14184.401615292309,90278.64374567778
2023-05-24,1279877.0531626227,1376.4532796432995,384999.51197341067,893501.0879095687,32,32,287,14184.401615292309,90278.64374567778
2023-05-25,1284261.387691402,1376.4532796432995,386005.57366945996,896879.3607422989,32,32,287,14184.401615292309,90278.64374567778
2023-05-26,1297113.1530084307,1376.4532796432995,390671.14945930976,905065.5502694775,32,32,287,14184.401615292309,90278.64374567778
2023-05-29,1304415.5719270809,239.59966655654193,392827.99390187365,911347.9783586508,32,32,287,14184.401615292309,90278.64374567778
2023-05-30,1303359.0566604724,35.91866470048262,392584.87672336714,910738.2612724048,32,32,288,14194.305316298343,90595.56217787086
2023-05-31,1302849.5644899579,35.91866470048262,391613.5558818603,911200.0899433972,32,32,288,14194.305316298343,90595.56217787086
2023-06-01,1303750.7453847895,35.91866470048262,392868.0129776712,910846.8137424178,32,32,288,14194.305316298343,90595.56217787086
2023-06-02,1311240.7050145515,585.6689508309282,394357.4133683323,916297.6226953884,32,32,289,14206.127926904275,90973.88571726068
2023-06-05,1311662.4196748086,15568.508672345855,379825.4600277885,916268.4509746743,31,32,290,14219.658769579723,91406.87268287496
2023-06-06,1312737.3310618745,15646.8369514714,364834.1962947798,932256.2978156233,30,32,291,14230.516645365708,91743.46683224052
2023-06-07,1327020.7333957052,14972.527659629366,353053.8072898114,958994.3984462646,29,32,292,14241.729740238887,92079.85967843593
2023-06-08,1317641.1177937156,12378.03227276386,350709.2917865038,954553.7937344479,29,32,292,14241.729740238887,92079.85967843593
2023-06-09,1310830.435900105,12378.03227276386,348125.97380954475,950326.4298177963,29,32,292,14241.729740238887,92079.85967843593
2023-06-12,1318434.0724733658,10265.933346979175,350039.2953903205,958128.8437360661,29,32,292,14241.729740238887,92079.85967843593
2023-06-13,1326829.6919095875,10265.933346979175,352408.28294226475,964155.4756203436,29,32,292,14241.729740238887,92079.85967843593
2023-06-14,1330441.133940939,10265.933346979175,353603.2472787925,966571.9533151675,29,32,292,14241.729740238887,92079.85967843593
2023-06-15,1331433.603491146,10972.24041620727,352967.6369013005,967493.726173638,29,32,293,14255.126848908618,92468.37582985812
2023-06-16,1339165.7403665588,10972.24041620727,355319.2324143197,972874.2675360318,29,32,293,14255.126848908618,92468.37582985812
2023-06-19,1339531.054531295,10972.24041620727,355521.46768942487,973037.3464256629,29,32,293,14255.126848908618,92468.37582985812
2023-06-20,1346750.772687591,10649.405053567947,357615.948978231,978485.4186557919,29,32,294,14268.4390778121,92854.43046805907
2023-06-21,1351746.5890588518,10649.405053567947,358123.5979409341,982973.5860643497,29,32,294,14268.4390778121,92854.43046805907
2023-06-22,1341892.7572593258,10649.405053567947,355362.6447993924,975880.7074063655,29,32,294,14268.4390778121,92854.43046805907
2023-06-23,1331328.1529461727,10649.405053567947,352512.30742101156,968166.4404715932,29,32,294,14268.4390778121,92854.43046805907
2023-06-26,1339679.8548957396,10649.405053567947,354654.4249069695,974376.0249352022,29,32,294,14268.4390778121,92854.43046805907
2023-06-27,1347910.4420559304,10649.405053567947,357133.60416339006,980127.4328389723,29,32,294,14268.4390778121,92854.43046805907
2023-06-28,1355810.4113376215,9436.76119960874,359017.29669293633,987356.3534450764,29,32,294,14268.4390778121,92854.43046805907
2023-06-30,1368463.7088712004,9436.76119960874,362191.7180805153,996835.2295910765,29,32,294,14268.4390778121,92854.43046805907
2023-07-03,1371479.1527579357,24394.71579461531,347849.9848385339,999234.4521247863,28,32,295,14281.401606572485,93230.34380211022
2023-07-04,1380103.7267562766,24394.71579461531,349232.6365062648,1006476.3744553964,28,32,295,14281.401606572485,93230.34380211022
2023-07-05,1391408.4523385013,24394.71579461531,350963.46286021976,1016050.2736836664,28,32,295,14281.401606572485,93230.34380211022
2023-07-06,1394089.798248717,23296.719636379945,336928.7836083551,1033864.2950039821,27,32,296,14293.152556218125,93559.37039218817
2023-07-07,1377694.6113218046,6927.305109992857,333219.24866218277,1037548.057549629,27,32,296,14293.152556218125,93559.37039218817
2023-07-10,1374778.3555154433,18906.778944513295,317902.7368251072,1037968.8397458227,26,32,297,14306.038813701727,93907.29934424543
2023-07-11,1380332.2196480348,18906.778944513295,319138.55549435184,1042286.8852091696,26,32,297,14306.038813701727,93907.29934424543
2023-07-12,1378454.0541850363,18906.778944513295,319042.8131826462,1040504.4620578769,26,32,297,14306.038813701727,93907.29934424543
2023-07-13,1378231.7322482313,33674.6322042587,304549.8633785313,1040007.2366654412,25,32,298,14319.29798506564,94252.03779970716
2023-07-14,1392818.0372997597,48592.48180388325,293825.61087788176,1050399.9446179946,24,32,299,14333.768870732163,94613.80994137027
2023-07-17,1396309.3271673569,63367.65850488146,280462.670366082,1052478.9982963933,23,32,300,14348.854267078046,94975.85945367148
2023-07-18,1392334.5523944772,63367.65850488146,279629.62869830854,1049337.2651912873,23,32,300,14348.854267078046,94975.85945367148
2023-07-19,1395648.4474184148,78029.61501561165,265458.05602229544,1052160.7763805077,22,32,301,14363.26134047968,95307.22214190903
2023-07-20,1400701.8408284257,78029.61501561165,266812.3022756003,1055859.9235372138,22,32,301,14363.26134047968,95307.22214190903
2023-07-21,1386533.9905654283,93030.8241745081,247735.14325777843,1045768.0231331417,21,32,302,14379.915205958869,95673.60718245122
2023-07-24,1387397.1647765024,93030.8241745081,247884.2272693406,1046482.1133326537,21,32,302,14379.915205958869,95673.60718245122
2023-07-25,1391523.8003029795,93030.8241745081,248984.87816684385,1049508.0979616276,21,32,302,14379.915205958869,95673.60718245122
2023-07-26,1395050.287727017,93030.8241745081,249525.80294050468,1052493.660612004,21,32,302,14379.915205958869,95673.60718245122
2023-07-27,1391856.6616799328,78650.90896854924,264455.13398413896,1048750.6187272447,22,32,302,14379.915205958869,95673.60718245122
2023-07-28,1393738.8470112213,77357.42219099274,265454.38386959065,1050927.040950638,22,32,302,14379.915205958869,95673.60718245122
2023-07-31,1401474.7173224676,77357.42219099274,266651.82976408204,1057465.4653673929,22,32,302,14379.915205958869,95673.60718245122
2023-08-01,1400676.5231549637,77357.42219099274,266539.84869164473,1056779.2522723263,22,32,302,14379.915205958869,95673.60718245122
2023-08-02,1385533.1708217538,62977.50698503388,278082.97266133584,1044472.691175384,23,32,302,14379.915205958869,95673.60718245122
2023-08-03,1376454.497611722,48597.59177907501,291126.38514742145,1036730.5206852256,24,32,302,14379.915205958869,95673.60718245122
2023-08-04,1384821.4329724072,49046.14102383057,292042.0832200234,1043733.2087285531,24,32,303,14397.558468011195,96097.04547170707
2023-08-07,1393400.0239899019,2754.9893724029953,309326.2838821507,1081318.750735348,25,32,303,14397.558468011195,96097.04547170707
2023-08-08,1392983.7070070019,3467.0522525043943,308789.3562895643,1080727.2984649332,25,32,304,14412.450430095965,96469.34452382631
2023-08-09,1400753.0658999307,13675.121257552499,297345.88058279257,1089732.0640595856,24,32,305,14429.162380956579,96887.14329534167
2023-08-10,1397379.9457782013,14341.264763470572,295282.0150764339,1087756.6659382968,24,32,306,14444.383459273937,97252.44917495824
2023-08-11,1387882.1032118392,14341.264763470572,293501.1354651703,1080039.7029831982,24,32,306,14444.383459273937,97252.44917495824
2023-08-14,1384171.7994220625,14341.264763470572,292912.6668422838,1076917.867816308,24,32,306,14444.383459273937,97252.44917495824
2023-08-16,1383695.094741484,14341.264763470572,292739.9888030009,1076613.8411750125,24,32,306,14444.383459273937,97252.44917495824
2023-08-17,1383106.7664936387,14341.264763470572,291869.1581025079,1076896.3436276603,24,32,306,14444.383459273937,97252.44917495824
2023-08-18,1375232.1512878737,14341.264763470572,290998.3041825172,1069892.582341886,24,32,306,14444.383459273937,97252.44917495824
2023-08-21,1387130.0114197123,14615.280026102544,292940.3582497362,1079574.3731438736,24,32,307,14458.581779391174,97593.20885777193
2023-08-22,1388241.2030909178,156.6982467113703,307646.5416966709,1080437.9631475357,25,32,307,14458.581779391174,97593.20885777193
2023-08-23,1391198.9810078898,156.6982467113703,308957.27255413396,1082085.0102070444,25,32,307,14458.581779391174,97593.20885777193
2023-08-24,1388684.3436445214,156.6982467113703,308363.2020210591,1080164.443376751,25,32,307,14458.581779391174,97593.20885777193
